id_estudiante,edad,genero,ciudad_origen,departamento_origen,estrato,puntaje_saber11,preferencia_area,universidad_codigo,universidad_nombre,universidad_departamento,universidad_tipo,universidad_acreditada,ranking_nacional,modalidad_programa,convenio_internacional,beca_disponible,eligio_universidad,cluster
550,22,1,1,0,6,302.7,0,1,3,2,0,1,2,1,0,1,1,2
552,20,1,4,0,1,344.3,0,2,4,3,1,1,10,1,1,1,1,2
553,18,0,1,0,5,265.7,0,4,0,1,0,0,30,0,0,0,0,2
554,18,1,2,2,6,294.2,3,0,1,2,1,1,1,2,1,0,1,2
555,21,1,2,3,1,278.5,1,3,2,0,1,1,5,2,1,0,1,2
556,17,0,3,4,3,244.0,0,0,1,2,1,1,1,1,1,1,1,2
557,20,0,2,4,2,297.5,0,4,0,1,0,0,30,2,1,1,0,2
558,22,1,0,3,2,296.3,4,3,2,0,1,1,5,0,0,0,0,2
559,23,0,2,1,3,345.4,0,4,0,1,0,0,30,2,1,1,1,2
560,19,1,3,4,4,318.9,2,0,1,2,1,1,1,0,1,1,1,2
561,19,1,4,2,2,269.3,3,1,3,2,0,1,2,0,1,1,0,2
563,22,1,0,4,6,355.6,1,1,3,2,0,1,2,1,1,1,1,2
564,24,1,3,4,3,336.6,1,0,1,2,1,1,1,2,0,0,0,2
565,21,0,1,0,2,317.5,1,2,4,3,1,1,10,0,1,1,0,2
566,25,0,3,1,4,293.2,3,3,2,0,1,1,5,1,1,1,0,2
567,17,0,2,2,2,271.2,4,2,4,3,1,1,10,2,0,0,0,2
568,21,0,0,0,3,288.8,1,2,4,3,1,1,10,0,1,1,1,2
569,24,0,3,3,2,332.7,3,3,2,0,1,1,5,2,1,1,1,2
570,18,0,2,0,3,356.5,0,0,1,2,1,1,1,0,0,0,0,2
571,21,1,2,3,1,346.3,4,0,1,2,1,1,1,0,1,1,0,2
572,25,0,2,0,5,285.3,3,3,2,0,1,1,5,1,1,1,0,2
574,21,0,2,4,2,266.4,2,3,2,0,1,1,5,1,0,1,0,2
575,24,1,3,0,5,304.2,3,4,0,1,0,0,30,0,1,0,0,2
576,24,1,0,3,3,246.9,0,2,4,3,1,1,10,2,1,1,0,2
577,17,1,0,1,1,309.7,4,0,1,2,1,1,1,0,1,1,0,2
578,20,1,4,2,6,295.6,4,0,1,2,1,1,1,0,1,0,1,2
579,24,1,1,0,1,286.0,3,2,4,3,1,1,10,0,1,0,0,2
580,17,0,4,3,1,252.2,0,4,0,1,0,0,30,1,1,0,1,2
581,18,1,2,0,4,315.4,2,0,1,2,1,1,1,1,1,0,1,2
582,17,1,2,2,6,284.0,1,3,2,0,1,1,5,2,0,0,1,2
583,20,1,3,4,2,264.9,3,1,3,2,0,1,2,1,0,1,1,2
585,17,1,3,0,1,213.8,4,3,2,0,1,1,5,0,0,0,1,2
586,23,1,3,0,2,299.2,4,3,2,0,1,1,5,0,1,1,0,2
587,19,1,1,4,2,353.2,3,4,0,1,0,0,30,0,0,0,1,2
588,24,1,2,3,4,349.8,2,0,1,2,1,1,1,1,1,1,0,2
589,21,1,1,4,4,286.3,2,3,2,0,1,1,5,1,0,0,0,2
590,19,1,3,3,4,281.9,3,2,4,3,1,1,10,0,1,0,1,2
591,25,1,3,4,4,314.1,3,4,0,1,0,0,30,2,1,1,1,2
592,22,1,4,0,5,270.0,4,4,0,1,0,0,30,0,0,1,1,2
593,20,1,3,2,2,309.1,1,4,0,1,0,0,30,1,1,1,0,2
594,22,0,3,0,4,323.0,0,4,0,1,0,0,30,1,0,0,1,2
596,18,0,3,3,1,336.8,3,0,1,2,1,1,1,1,1,1,1,2
597,25,0,1,3,6,297.0,3,0,1,2,1,1,1,1,1,0,0,2
598,21,0,3,2,3,293.9,3,1,3,2,0,1,2,2,1,0,0,2
599,25,1,3,4,6,273.7,2,4,0,1,0,0,30,0,0,0,0,2
600,17,0,0,2,5,275.2,1,4,0,1,0,0,30,1,1,0,0,2
601,22,0,1,0,1,293.2,4,4,0,1,0,0,30,1,0,0,0,2
602,20,0,3,0,2,311.0,0,4,0,1,0,0,30,2,1,0,1,2
603,19,0,1,3,3,327.4,2,2,4,3,1,1,10,0,1,1,0,2
604,25,0,2,0,1,275.9,4,3,2,0,1,1,5,2,1,1,0,2
605,17,0,1,2,6,344.8,4,4,0,1,0,0,30,0,0,1,1,2
607,19,0,0,4,5,291.9,2,2,4,3,1,1,10,1,1,1,0,2
608,20,1,1,4,6,299.4,1,3,2,0,1,1,5,1,0,1,0,2
609,23,0,3,2,6,277.6,0,4,0,1,0,0,30,2,1,1,0,2
610,20,1,4,0,6,227.3,0,3,2,0,1,1,5,1,1,0,0,2
611,22,0,4,2,1,326.5,1,3,2,0,1,1,5,2,1,0,1,2
612,21,1,1,2,2,322.1,2,3,2,0,1,1,5,0,0,0,1,2
613,20,1,4,4,3,291.6,2,3,2,0,1,1,5,2,1,0,1,2
614,22,1,4,2,3,302.0,1,2,4,3,1,1,10,0,0,1,1,2
615,25,0,2,0,2,315.5,2,1,3,2,0,1,2,1,1,1,1,2
616,18,0,2,1,6,253.1,3,3,2,0,1,1,5,1,1,1,1,2
618,20,0,3,4,1,284.1,4,4,0,1,0,0,30,0,0,1,1,2
619,18,0,4,1,2,323.8,3,2,4,3,1,1,10,1,1,0,1,2
620,20,1,1,3,5,262.4,3,3,2,0,1,1,5,2,1,1,1,2
621,20,0,4,1,4,308.8,0,2,4,3,1,1,10,1,0,1,1,2
622,20,0,4,3,6,259.3,1,2,4,3,1,1,10,2,0,1,1,2
623,18,0,1,3,1,314.0,0,1,3,2,0,1,2,1,0,0,1,2
624,19,0,3,4,2,298.9,2,1,3,2,0,1,2,2,1,0,1,2
625,24,0,4,0,5,251.5,3,1,3,2,0,1,2,0,0,1,1,2
626,25,0,1,0,1,334.9,2,0,1,2,1,1,1,2,1,1,1,2
627,17,1,1,4,2,278.0,1,2,4,3,1,1,10,2,0,0,0,2
629,22,0,0,3,1,275.7,0,0,1,2,1,1,1,1,1,1,1,2
630,20,1,3,4,4,306.0,3,0,1,2,1,1,1,1,0,0,0,2
631,23,1,0,1,3,334.5,0,2,4,3,1,1,10,1,0,0,1,2
632,21,1,1,4,6,269.5,0,4,0,1,0,0,30,1,0,1,0,2
633,21,1,0,3,1,301.9,4,4,0,1,0,0,30,0,1,0,0,2
634,17,1,4,1,1,312.9,2,3,2,0,1,1,5,1,1,1,1,2
635,21,0,2,4,1,320.8,0,4,0,1,0,0,30,0,1,0,1,2
636,23,0,2,3,3,305.3,1,3,2,0,1,1,5,0,0,1,0,2
637,23,1,3,0,5,289.0,0,0,1,2,1,1,1,2,1,1,0,2
638,19,1,1,4,1,275.2,0,2,4,3,1,1,10,0,1,0,1,2
640,23,1,2,1,2,302.6,0,2,4,3,1,1,10,2,1,0,1,2
641,24,1,3,0,6,267.8,1,3,2,0,1,1,5,1,1,0,1,2
642,20,1,2,2,5,212.4,0,4,0,1,0,0,30,1,0,0,0,2
643,22,1,2,4,3,313.1,4,0,1,2,1,1,1,2,0,1,0,2
644,18,0,2,1,3,327.1,1,4,0,1,0,0,30,0,0,1,0,2
645,23,1,3,4,6,229.1,3,3,2,0,1,1,5,1,0,1,0,2
646,23,1,3,3,3,269.7,4,4,0,1,0,0,30,1,0,0,0,2
647,24,1,1,2,3,318.6,3,4,0,1,0,0,30,0,0,1,1,2
648,23,1,1,2,4,361.7,3,4,0,1,0,0,30,2,1,1,1,2
649,25,1,2,0,3,300.6,3,4,0,1,0,0,30,1,1,1,0,2
651,24,0,3,3,6,278.2,2,2,4,3,1,1,10,0,1,1,1,2
652,22,1,4,0,4,294.5,4,4,0,1,0,0,30,0,1,0,1,2
653,17,0,3,1,4,341.2,1,3,2,0,1,1,5,2,0,0,1,2
654,24,0,0,2,5,280.6,3,1,3,2,0,1,2,1,1,0,1,2
655,23,0,1,4,6,276.0,2,4,0,1,0,0,30,0,1,1,1,2
656,22,1,3,0,4,285.5,4,1,3,2,0,1,2,1,0,1,0,2
657,20,1,1,2,4,271.4,1,0,1,2,1,1,1,0,1,1,1,2
658,25,0,3,1,4,303.7,1,0,1,2,1,1,1,1,0,1,1,2
659,20,0,1,3,5,348.7,3,4,0,1,0,0,30,2,0,0,1,2
660,17,1,0,0,3,309.7,4,2,4,3,1,1,10,0,1,1,0,2
662,24,1,4,2,4,292.4,3,0,1,2,1,1,1,2,0,0,1,2
663,25,1,3,2,5,291.2,1,3,2,0,1,1,5,1,1,1,0,2
664,18,1,4,3,6,253.1,0,1,3,2,0,1,2,1,0,0,1,2
665,20,0,3,3,5,326.5,1,1,3,2,0,1,2,0,1,0,0,2
666,22,1,2,1,5,297.7,1,0,1,2,1,1,1,1,1,0,1,2
667,24,0,1,1,6,294.6,1,3,2,0,1,1,5,0,0,0,1,2
668,17,0,2,4,4,395.8,3,1,3,2,0,1,2,0,1,1,0,2
669,18,0,4,2,2,309.0,2,1,3,2,0,1,2,1,0,0,1,2
670,18,1,1,3,4,277.4,1,4,0,1,0,0,30,1,1,0,1,2
671,25,0,3,1,5,287.2,0,2,4,3,1,1,10,2,0,0,1,2
673,17,1,2,1,1,334.5,3,4,0,1,0,0,30,1,0,1,0,2
674,25,1,1,0,3,303.4,2,4,0,1,0,0,30,0,0,1,0,2
675,18,0,3,4,6,256.9,3,3,2,0,1,1,5,0,0,0,0,2
676,17,0,4,1,4,327.6,0,3,2,0,1,1,5,2,1,1,1,2
677,23,1,2,3,1,280.0,1,4,0,1,0,0,30,0,0,0,0,2
678,25,1,0,2,4,356.2,4,4,0,1,0,0,30,0,0,1,0,2
679,17,0,1,0,1,332.4,4,4,0,1,0,0,30,2,0,1,0,2
680,17,1,3,0,6,286.6,1,3,2,0,1,1,5,0,1,0,1,2
681,24,0,3,4,3,338.4,4,2,4,3,1,1,10,2,0,0,0,2
682,23,1,3,3,3,302.0,4,4,0,1,0,0,30,1,1,1,0,2
684,19,0,0,4,4,325.6,3,2,4,3,1,1,10,1,0,0,0,2
685,20,0,2,3,2,314.5,1,3,2,0,1,1,5,0,0,1,1,2
686,22,0,1,1,2,274.6,0,0,1,2,1,1,1,0,0,1,0,2
687,24,0,4,4,5,280.7,0,3,2,0,1,1,5,2,1,1,0,2
688,18,0,2,1,3,330.9,0,1,3,2,0,1,2,0,1,1,1,2
689,21,1,1,0,2,290.0,0,0,1,2,1,1,1,0,1,0,1,2
690,18,0,4,4,3,287.9,2,3,2,0,1,1,5,1,1,0,0,2
691,23,0,2,2,6,271.3,0,1,3,2,0,1,2,1,1,0,1,2
692,19,1,4,2,4,312.7,3,3,2,0,1,1,5,2,1,1,0,2
693,25,0,2,2,2,361.9,0,2,4,3,1,1,10,2,1,0,1,2
695,25,0,0,4,1,268.0,4,3,2,0,1,1,5,2,1,0,1,2
696,25,0,0,3,5,300.7,3,2,4,3,1,1,10,2,0,0,0,2
697,25,0,4,3,3,342.4,1,2,4,3,1,1,10,1,0,1,0,2
698,19,1,4,3,4,297.6,0,4,0,1,0,0,30,2,1,0,0,2
699,17,1,1,4,6,313.6,3,0,1,2,1,1,1,2,0,0,1,2
700,19,1,4,0,6,268.1,3,2,4,3,1,1,10,1,1,1,1,2
701,25,1,0,3,1,312.8,1,1,3,2,0,1,2,2,1,0,1,2
702,23,0,3,1,3,294.4,0,0,1,2,1,1,1,2,1,0,0,2
703,19,1,3,0,4,329.6,2,3,2,0,1,1,5,0,1,0,0,2
704,19,1,3,4,3,335.6,0,2,4,3,1,1,10,1,1,1,1,2
706,18,1,0,2,2,377.7,3,1,3,2,0,1,2,0,1,1,0,2
707,20,0,4,2,2,317.4,1,4,0,1,0,0,30,2,1,0,1,2
708,19,0,0,1,4,309.8,1,3,2,0,1,1,5,0,0,1,1,2
709,23,1,2,2,6,305.8,1,2,4,3,1,1,10,2,0,0,1,2
710,18,0,1,3,5,289.4,1,1,3,2,0,1,2,1,1,0,1,2
711,24,1,3,1,1,310.2,4,3,2,0,1,1,5,0,1,0,1,2
712,19,1,3,3,6,291.1,3,4,0,1,0,0,30,0,1,1,0,2
713,21,1,2,3,2,305.1,2,3,2,0,1,1,5,1,1,0,1,2
714,22,0,4,1,2,339.5,4,1,3,2,0,1,2,2,1,0,1,2
715,19,0,4,4,6,269.8,1,3,2,0,1,1,5,0,1,0,1,2
717,18,1,0,3,3,334.2,0,4,0,1,0,0,30,2,0,0,0,2
718,19,1,4,4,2,339.5,1,0,1,2,1,1,1,0,0,1,1,2
719,22,1,2,3,4,296.5,4,4,0,1,0,0,30,0,1,1,0,2
720,23,1,2,4,2,236.3,4,1,3,2,0,1,2,1,1,1,0,2
721,25,0,4,4,1,281.8,0,0,1,2,1,1,1,2,0,0,0,2
722,17,1,3,2,3,338.9,0,4,0,1,0,0,30,1,0,1,0,2
723,18,0,1,0,2,299.3,0,2,4,3,1,1,10,2,1,1,0,2
724,19,0,1,2,6,270.0,3,1,3,2,0,1,2,0,0,1,1,2
725,17,0,0,2,4,284.9,3,1,3,2,0,1,2,2,1,1,1,2
726,17,1,3,2,4,325.2,4,4,0,1,0,0,30,1,1,1,0,2
728,19,1,1,3,1,316.4,1,1,3,2,0,1,2,0,1,0,0,2
729,19,1,1,3,1,292.8,3,0,1,2,1,1,1,2,1,0,1,2
730,20,1,2,4,2,289.0,0,3,2,0,1,1,5,0,1,0,0,2
731,20,1,3,1,5,288.2,1,2,4,3,1,1,10,1,0,0,0,2
732,18,0,1,3,1,272.3,4,4,0,1,0,0,30,1,0,0,1,2
733,19,1,2,0,2,348.5,0,4,0,1,0,0,30,2,0,1,0,2
734,23,1,1,4,1,290.3,2,1,3,2,0,1,2,0,0,1,0,2
735,20,0,1,4,6,336.5,3,1,3,2,0,1,2,0,0,0,1,2
736,23,0,3,4,4,345.6,0,1,3,2,0,1,2,2,1,0,0,2
737,24,1,0,2,1,329.9,3,2,4,3,1,1,10,0,0,1,1,2
739,21,1,3,3,2,287.1,0,4,0,1,0,0,30,2,1,1,0,2
740,17,0,3,4,6,312.1,1,3,2,0,1,1,5,0,1,1,0,2
741,21,1,1,4,5,299.3,2,2,4,3,1,1,10,0,0,1,0,2
742,23,0,2,1,2,272.9,3,0,1,2,1,1,1,1,0,1,0,2
743,22,0,4,1,3,309.7,2,3,2,0,1,1,5,0,1,1,0,2
744,24,0,1,2,3,264.6,4,1,3,2,0,1,2,2,1,1,0,2
745,17,0,2,4,1,335.6,3,4,0,1,0,0,30,1,1,1,1,2
746,23,1,2,2,4,286.1,1,3,2,0,1,1,5,2,1,1,1,2
747,18,0,1,1,4,306.0,0,2,4,3,1,1,10,1,1,1,1,2
748,20,1,0,4,5,308.5,1,1,3,2,0,1,2,1,0,0,1,2
750,24,0,3,1,1,292.2,0,0,1,2,1,1,1,2,1,0,0,2
751,19,0,2,3,6,317.6,3,0,1,2,1,1,1,1,0,1,0,2
752,24,1,3,2,4,285.8,0,3,2,0,1,1,5,0,1,0,0,2
753,19,0,4,1,2,326.1,0,2,4,3,1,1,10,0,0,1,0,2
754,25,1,3,1,2,259.6,0,3,2,0,1,1,5,1,1,0,1,2
755,18,0,4,3,1,303.8,1,0,1,2,1,1,1,2,1,0,0,2
756,24,1,4,2,1,358.2,0,0,1,2,1,1,1,1,1,0,0,2
757,17,0,3,2,5,270.0,0,2,4,3,1,1,10,1,0,1,0,2
758,24,0,2,3,1,279.7,0,1,3,2,0,1,2,2,0,1,0,2
759,18,0,0,3,6,315.4,1,1,3,2,0,1,2,1,0,1,0,2
761,24,0,1,1,4,305.4,4,0,1,2,1,1,1,2,0,1,1,2
762,23,1,3,3,3,310.5,4,4,0,1,0,0,30,1,0,1,0,2
763,21,1,0,4,5,314.7,3,4,0,1,0,0,30,1,1,0,1,2
764,18,1,0,2,4,319.0,0,1,3,2,0,1,2,1,1,0,1,2
765,20,0,2,3,6,333.3,3,0,1,2,1,1,1,0,0,0,1,2
766,25,1,1,3,1,312.3,3,1,3,2,0,1,2,1,0,0,0,2
767,24,0,2,3,3,292.8,4,2,4,3,1,1,10,0,1,1,1,2
768,25,1,1,2,4,320.2,1,4,0,1,0,0,30,0,0,0,1,2
769,18,1,3,1,1,357.0,2,4,0,1,0,0,30,2,1,0,0,2
770,25,0,2,0,5,296.0,3,2,4,3,1,1,10,2,1,1,1,2
772,24,1,4,2,6,270.8,1,4,0,1,0,0,30,2,0,1,0,2
773,18,0,0,2,6,333.2,3,1,3,2,0,1,2,1,0,0,0,2
774,25,1,4,1,6,296.4,1,4,0,1,0,0,30,1,0,1,0,2
775,17,0,4,3,4,234.8,4,0,1,2,1,1,1,0,0,0,0,2
776,17,0,0,3,5,325.4,0,3,2,0,1,1,5,1,0,0,0,2
777,18,0,3,4,1,283.9,4,1,3,2,0,1,2,2,0,1,0,2
778,17,1,4,3,2,297.3,2,4,0,1,0,0,30,0,0,0,1,2
779,23,1,4,1,6,310.0,0,4,0,1,0,0,30,0,0,1,1,2
780,18,1,4,2,5,305.7,1,1,3,2,0,1,2,2,1,1,1,2
781,20,0,1,4,5,321.3,2,0,1,2,1,1,1,0,1,1,1,2
783,20,1,4,0,6,286.9,2,3,2,0,1,1,5,2,1,1,1,2
784,21,0,0,4,3,315.4,4,3,2,0,1,1,5,0,0,1,0,2
785,20,0,4,2,5,292.2,2,0,1,2,1,1,1,1,0,0,1,2
786,21,1,2,3,1,322.2,3,3,2,0,1,1,5,2,1,0,1,2
787,18,0,4,1,4,318.5,3,3,2,0,1,1,5,0,1,1,0,2
788,21,0,2,3,3,271.9,1,1,3,2,0,1,2,0,1,1,0,2
789,21,1,4,0,4,332.6,2,4,0,1,0,0,30,0,0,0,0,2
790,19,1,0,0,6,283.9,3,2,4,3,1,1,10,1,1,1,1,2
791,24,1,0,2,6,324.2,3,3,2,0,1,1,5,1,1,0,1,2
792,22,1,0,4,5,311.0,4,4,0,1,0,0,30,0,1,0,0,2
794,23,0,1,2,5,355.1,2,4,0,1,0,0,30,2,1,0,1,2
795,25,0,3,2,6,293.3,4,4,0,1,0,0,30,0,0,0,0,2
796,23,0,0,2,4,289.5,0,3,2,0,1,1,5,0,0,0,0,2
797,23,0,0,1,3,299.4,2,3,2,0,1,1,5,1,0,1,0,2
798,20,1,2,3,1,290.9,2,4,0,1,0,0,30,0,1,0,0,2
799,23,1,3,1,2,324.0,2,3,2,0,1,1,5,1,0,0,0,2
800,20,1,1,1,1,251.5,2,2,4,3,1,1,10,1,1,0,0,2
801,24,0,0,1,1,268.4,2,1,3,2,0,1,2,1,0,1,1,2
802,18,1,3,0,2,268.0,1,3,2,0,1,1,5,2,1,1,1,2
803,17,1,2,2,3,328.5,0,0,1,2,1,1,1,0,1,0,0,2
805,25,1,3,2,5,351.3,1,3,2,0,1,1,5,0,1,0,0,2
806,24,1,0,0,5,296.9,3,4,0,1,0,0,30,2,1,0,0,2
807,20,0,3,1,1,294.9,4,3,2,0,1,1,5,1,0,1,1,2
808,24,0,3,0,4,302.1,0,1,3,2,0,1,2,2,0,0,1,2
809,25,0,4,0,2,334.9,3,4,0,1,0,0,30,2,0,1,1,2
810,22,0,0,0,1,272.2,2,0,1,2,1,1,1,0,1,0,0,2
811,24,0,2,3,1,307.2,4,1,3,2,0,1,2,1,0,1,1,2
812,20,1,4,4,6,329.3,1,4,0,1,0,0,30,1,0,0,0,2
813,24,0,1,3,1,315.0,4,1,3,2,0,1,2,1,1,0,1,2
814,22,1,1,1,5,305.7,3,0,1,2,1,1,1,2,1,1,0,2
816,22,1,4,2,6,330.0,2,2,4,3,1,1,10,0,1,1,1,2
817,25,0,2,2,5,218.9,1,0,1,2,1,1,1,1,0,0,0,2
818,21,0,0,2,2,320.3,2,2,4,3,1,1,10,2,1,0,0,2
819,24,1,1,0,3,280.4,1,4,0,1,0,0,30,0,1,1,1,2
820,25,0,2,3,1,245.1,0,4,0,1,0,0,30,1,0,0,0,2
821,21,0,0,3,5,315.3,0,4,0,1,0,0,30,0,1,1,1,2
822,23,1,1,2,1,341.2,4,3,2,0,1,1,5,2,0,0,0,2
823,24,1,2,4,2,295.9,4,2,4,3,1,1,10,2,1,1,1,2
824,17,0,3,3,1,328.6,0,4,0,1,0,0,30,1,1,1,0,2
825,19,1,1,2,5,348.4,0,1,3,2,0,1,2,0,1,1,1,2
827,18,0,0,1,2,339.4,3,0,1,2,1,1,1,1,0,1,1,2
828,17,1,4,4,1,349.2,1,0,1,2,1,1,1,1,0,0,1,2
829,22,1,1,3,1,322.3,4,3,2,0,1,1,5,2,1,1,0,2
830,21,0,2,0,3,302.3,4,3,2,0,1,1,5,2,1,1,0,2
831,19,1,4,0,1,251.9,1,0,1,2,1,1,1,1,0,1,0,2
832,17,0,0,1,4,292.6,2,4,0,1,0,0,30,2,0,1,1,2
833,21,1,1,4,1,274.7,1,2,4,3,1,1,10,1,0,1,0,2
834,21,0,1,3,4,365.1,3,0,1,2,1,1,1,0,1,0,0,2
835,21,1,0,3,5,294.7,1,2,4,3,1,1,10,1,0,0,1,2
836,25,0,2,3,4,303.7,3,1,3,2,0,1,2,0,1,0,1,2
838,22,1,4,3,5,316.5,0,3,2,0,1,1,5,0,0,0,1,2
839,23,1,2,4,3,301.3,0,1,3,2,0,1,2,2,1,1,0,2
840,25,1,0,2,1,350.9,2,0,1,2,1,1,1,1,0,0,0,2
841,24,0,4,3,5,281.3,4,0,1,2,1,1,1,1,0,0,1,2
842,19,0,4,1,4,305.8,2,0,1,2,1,1,1,2,1,0,1,2
843,23,1,0,0,1,277.7,2,0,1,2,1,1,1,0,1,1,1,2
844,24,1,4,0,2,260.4,2,1,3,2,0,1,2,0,0,0,1,2
845,24,1,4,1,1,281.6,2,1,3,2,0,1,2,0,1,0,0,2
846,17,1,1,2,5,298.9,2,0,1,2,1,1,1,1,0,1,0,2
847,24,1,3,4,6,287.1,2,1,3,2,0,1,2,2,0,0,1,2
849,21,1,1,2,2,279.2,0,3,2,0,1,1,5,0,0,1,0,2
850,24,1,1,4,6,257.8,4,4,0,1,0,0,30,0,0,1,0,2
851,18,1,4,3,4,297.5,3,0,1,2,1,1,1,0,1,0,0,2
852,24,1,1,0,1,254.9,3,0,1,2,1,1,1,0,1,0,1,2
853,24,1,2,4,1,322.8,2,3,2,0,1,1,5,0,1,1,1,2
854,17,1,0,0,1,302.5,1,0,1,2,1,1,1,2,1,1,0,2
855,19,0,0,3,5,256.3,2,4,0,1,0,0,30,2,1,0,1,2
856,18,0,1,3,3,290.7,2,3,2,0,1,1,5,1,1,0,0,2
857,17,0,4,2,2,277.4,4,3,2,0,1,1,5,2,1,1,1,2
858,18,0,4,4,5,309.6,4,2,4,3,1,1,10,0,0,0,1,2
860,23,1,0,0,3,340.2,2,3,2,0,1,1,5,0,0,1,1,2
861,21,0,2,3,6,243.7,4,0,1,2,1,1,1,2,1,0,1,2
862,21,0,3,3,3,303.5,4,4,0,1,0,0,30,1,1,0,0,2
863,17,0,4,1,3,295.2,1,2,4,3,1,1,10,1,0,0,0,2
864,19,1,2,2,1,320.1,4,2,4,3,1,1,10,2,0,0,1,2
865,18,1,1,2,1,306.4,2,2,4,3,1,1,10,1,1,0,1,2
866,19,0,4,1,5,277.4,0,3,2,0,1,1,5,2,0,1,1,2
867,23,0,3,0,6,290.4,4,0,1,2,1,1,1,0,0,1,1,2
868,19,0,4,3,6,276.1,3,0,1,2,1,1,1,1,0,1,1,2
869,22,1,4,4,1,332.3,3,0,1,2,1,1,1,1,1,0,1,2
871,17,0,4,2,6,300.6,1,2,4,3,1,1,10,0,0,0,0,2
872,25,1,4,3,4,357.0,4,0,1,2,1,1,1,0,0,1,0,2
873,23,0,2,4,2,298.2,3,0,1,2,1,1,1,0,0,1,1,2
874,22,1,1,4,2,278.7,3,0,1,2,1,1,1,0,0,1,0,2
875,25,0,2,2,5,254.6,3,0,1,2,1,1,1,0,1,0,1,2
876,22,1,4,3,5,245.9,0,2,4,3,1,1,10,0,0,1,0,2
877,17,0,0,3,1,252.5,3,1,3,2,0,1,2,2,1,0,1,2
878,18,0,0,1,4,308.0,0,0,1,2,1,1,1,0,0,0,1,2
879,19,1,3,3,6,315.3,0,0,1,2,1,1,1,1,0,0,0,2
880,17,0,0,1,5,252.6,4,2,4,3,1,1,10,0,0,0,1,2
882,22,1,1,1,3,326.9,4,1,3,2,0,1,2,2,1,1,1,2
883,21,1,0,3,3,285.5,1,3,2,0,1,1,5,2,0,1,1,2
884,20,1,4,0,5,304.4,0,1,3,2,0,1,2,1,1,1,1,2
885,23,1,4,4,1,348.4,0,0,1,2,1,1,1,0,1,1,1,2
886,19,1,1,1,5,326.9,4,4,0,1,0,0,30,2,0,0,1,2
887,24,0,2,3,2,291.9,2,3,2,0,1,1,5,1,0,1,0,2
888,21,1,0,2,5,273.3,4,2,4,3,1,1,10,1,1,1,0,2
889,24,0,4,3,4,235.4,3,1,3,2,0,1,2,0,1,1,1,2
890,17,0,1,2,3,278.4,3,0,1,2,1,1,1,2,0,0,1,2
891,23,1,1,3,2,293.7,4,1,3,2,0,1,2,0,1,1,1,2
893,17,0,2,2,3,270.4,0,0,1,2,1,1,1,0,0,1,0,2
894,22,1,2,0,1,296.1,4,0,1,2,1,1,1,0,0,0,0,2
895,17,0,3,1,2,302.3,1,3,2,0,1,1,5,0,1,1,1,2
896,19,0,4,0,5,293.3,0,0,1,2,1,1,1,2,1,1,0,2
897,17,1,3,3,5,280.5,1,0,1,2,1,1,1,1,1,1,1,2
898,19,1,4,2,3,305.1,4,4,0,1,0,0,30,0,0,1,1,2
899,18,0,4,3,4,313.3,4,2,4,3,1,1,10,2,1,1,1,2
900,20,1,4,4,6,267.3,4,0,1,2,1,1,1,1,1,1,1,2
901,19,1,3,0,2,342.3,1,1,3,2,0,1,2,0,1,0,0,2
902,17,0,4,1,2,297.0,1,0,1,2,1,1,1,0,1,1,0,2
904,24,0,0,0,6,300.6,0,0,1,2,1,1,1,1,0,0,1,2
905,17,1,2,2,1,321.2,4,4,0,1,0,0,30,0,0,1,1,2
906,19,1,1,2,4,307.0,0,0,1,2,1,1,1,2,0,0,1,2
907,23,1,3,3,6,328.6,3,1,3,2,0,1,2,0,1,0,0,2
908,22,0,2,0,1,308.6,3,1,3,2,0,1,2,2,0,0,1,2
909,19,1,2,3,4,281.6,4,3,2,0,1,1,5,1,0,0,0,2
910,21,0,1,1,3,310.8,0,2,4,3,1,1,10,1,0,0,0,2
911,20,0,4,2,2,265.7,0,3,2,0,1,1,5,0,0,0,1,2
912,19,0,3,1,4,303.3,4,4,0,1,0,0,30,1,1,0,1,2
913,19,0,2,0,3,299.0,4,0,1,2,1,1,1,1,0,0,0,2
915,18,0,3,4,1,293.8,0,1,3,2,0,1,2,0,0,1,0,2
916,20,0,3,4,6,296.1,2,0,1,2,1,1,1,0,0,0,1,2
917,20,1,4,4,2,243.5,2,3,2,0,1,1,5,2,1,1,1,2
918,23,1,4,0,1,283.5,0,1,3,2,0,1,2,1,0,0,0,2
919,24,0,2,0,6,302.8,1,3,2,0,1,1,5,2,0,0,0,2
920,21,0,0,3,3,304.8,2,1,3,2,0,1,2,1,0,0,0,2
921,19,0,4,0,4,269.2,4,0,1,2,1,1,1,1,1,0,1,2
922,25,1,4,4,6,338.0,0,4,0,1,0,0,30,1,0,0,0,2
923,23,0,0,4,2,274.0,0,4,0,1,0,0,30,2,1,0,0,2
924,22,1,4,4,1,329.1,4,1,3,2,0,1,2,2,0,0,1,2
926,20,1,0,2,3,312.8,0,0,1,2,1,1,1,1,0,0,1,2
927,20,0,3,2,3,280.6,1,2,4,3,1,1,10,1,1,1,0,2
928,19,1,1,2,5,353.3,1,0,1,2,1,1,1,0,0,1,0,2
929,20,0,4,4,4,264.2,2,4,0,1,0,0,30,1,0,0,1,2
930,18,0,3,4,4,327.6,1,4,0,1,0,0,30,2,1,0,1,2
